date,AT,AU,BE,BR,CA,CH,DE,ES,FR,GB,IE,IL,IN,IT,LU,MX,NL,NZ,PH,PL,SE,SG,US,JP
2023-06-13,2.93304178278259,2.46329427678811,0.475469021400235,3.78265551835638,4.10225543738526,1.6882187086357,2.87372613489941,2.22081668756945,0.600973446565455,2.64250548882048,2.45036907771844,5.26383055370381,9.23267204981224,1.72194456078523,1.50875198850874,2.26418429020295,0.700074791900513,2.48109222308082,9.23286262556804,3.65446922786137,1.1596585281133,3.65969764099217,9.2103213581646,2.30870157974903
2023-06-14,2.96254285245041,2.4389150319552,0.476939959342169,3.81134671464266,4.11106663847002,1.67865895249266,2.87841059173576,2.20921371220748,0.601955097139517,2.61906663684604,2.46243570607834,5.21811919276826,9.29523403100917,1.72719175510996,1.55730417673457,2.2813655260955,0.705618835513249,2.43890821551092,9.31049940486628,3.70054714925761,1.19104278186732,3.66380379197055,9.19723535488752,2.29286505527356
2023-06-15,2.95165812283167,2.45300178662203,0.489736206858965,3.79638098563258,4.10525059485588,1.65951761626765,2.86299610278815,2.20366965942294,0.603408093669428,2.60350531085452,2.45689976260637,5.2639769798829,9.36748523137631,1.73267171459897,1.54062894402958,2.29112948223085,0.702830632830841,2.44043761245546,9.38375330164724,3.75902821338044,1.20225938910823,3.66974736014892,9.16566035727621,2.27588217044245
2023-06-16,2.94916221742364,2.44338779613815,0.481175300681265,3.78180128816885,4.09407733992787,1.67392018080991,2.84507778733813,2.21101812759549,0.605706941735585,2.59419662922814,2.46049354545187,5.11352513516356,9.44014325754291,1.73759227977899,1.5037373542525,2.28561357467012,0.707117837788636,2.44056444548458,9.41742074677535,3.80793797476164,1.22705209926821,3.62861427282863,9.12731676570329,2.28005874169139
2023-06-17,3.01454219488619,2.43509596955194,0.473067101010302,3.75180954249652,4.08926177827696,1.70638407306796,2.83533965756992,2.21423204848811,0.607257998866508,2.58194561862597,2.45653288187377,4.93398896029572,9.45912558051521,1.7371498243405,1.44177573192082,2.28307618353242,0.693937903579606,2.44420419225154,9.41002791208885,3.78592127649435,1.23462619606191,3.59395633227007,9.08414571973492,2.28480558364821
2023-06-18,3.03543709511555,2.46145786552937,0.480524947811102,3.73966339443719,4.07632869771435,1.7292182777856,2.875465867641,2.23103936082543,0.610675549520095,2.56275602019874,2.41437509564012,4.98004903721572,9.44069532745557,1.7368099797493,1.36160928046736,2.274668948456,0.70413930426933,2.44453007408122,9.35066580004645,3.84288308440995,1.21626975365246,3.5803709539692,9.01422404059099,2.28328143816545
2023-06-19,3.05745160771439,2.45104885918885,0.479690186608338,3.78136889088209,4.0790250558878,1.70526055178313,2.92285083573084,2.24248517458625,0.608333593960616,2.55805688934319,2.40041318273359,4.91573210001097,9.49701819241735,1.74391563472182,1.35363913283376,2.27822249843532,0.707006490168205,2.4550790577613,9.34501060720063,3.88315869932875,1.22886505021431,3.59338912904226,8.97053151447792,2.28169699164098
2023-06-20,3.11634611529392,2.47139916106819,0.480697481804473,3.79233559371813,4.08249276634654,1.69927733104778,2.92812850229405,2.26054755730726,0.609895183401787,2.56235721546963,2.42949649123381,4.67670088810641,9.52624028833963,1.74644878371299,1.42519160805855,2.29080712995553,0.711741002481688,2.48441441121411,9.34307308824364,3.84400863988923,1.22742383207074,3.6422407301916,8.96310507865671,2.28521177868465
2023-06-21,3.10034120122679,2.48189851529159,0.472907127913328,3.79245657792689,4.06309909661404,1.71392206878078,2.9268698040538,2.2642296884041,0.612880319972005,2.55943408820633,2.41422728558709,4.7986324269416,9.53180483862188,1.74430594744024,1.33603873866154,2.27873531547023,0.70475508950858,2.50556050322201,9.32236832718034,3.87329695649443,1.21647177770034,3.62507199152481,8.96459505331221,2.29847700379193
2023-06-22,3.19744452407005,2.46828948111911,0.468952647876296,3.77306883072237,4.05308146995416,1.71706399089668,2.94006714674456,2.26566236945743,0.615824365638552,2.55768320138944,2.38794421755855,4.89924122458551,9.57703292111551,1.7451762474635,1.44539719024167,2.26916600774084,0.700505375714294,2.50007503482177,9.29647398369518,3.8004803681467,1.22653996611842,3.62343424613257,8.97135353253956,2.32705029699175
